group,id,course,module,grade
8,786,Fashion Design and Textile Innovation,1,5
8,786,Historical Archaeology and Antiquarian Studies,1,9
8,786,Steam Engine Mechanics and Engineering,2,7
8,786,Steam Engine Mechanics and Engineering,2,9
8,786,Steam Engine Mechanics and Engineering,2,7
8,786,Victorian Literature and Social Commentary,1,6.6
8,786,Victorian Literature and Social Commentary,1,6.2
8,786,Victorian Literature and Social Commentary,1,3.4
8,786,Victorian Literature and Social Commentary,1,6.5
8,786,Victorian Literature and Social Commentary,1,7.2
8,786,Victorian Literature and Social Commentary,1,7.1
8,786,Victorian Literature and Social Commentary,1,5.3
8,786,Victorian Literature and Social Commentary,1,7.4
8,824,Airship Piloting and Navigation,1,9
8,824,Airship Piloting and Navigation,1,5
8,824,Airship Piloting and Navigation,1,8
8,824,Alchemy and Chemical Engineering,2,13
8,824,Alchemy and Chemical Engineering,2,12.5
8,824,Alchemy and Chemical Engineering,2,12
8,824,Alchemy and Chemical Engineering,2,11
8,824,Alchemy and Chemical Engineering,2,12.5
8,824,Clockwork Automata and Robotics,1,19.5
8,824,Clockwork Automata and Robotics,1,13.5
8,824,Clockwork Automata and Robotics,1,14.5
8,824,Clockwork Automata and Robotics,1,12.5
8,824,Cryptography and Codebreaking,1,8.5
8,824,Cryptography and Codebreaking,1,9
8,824,Cryptography and Codebreaking,1,8
8,824,Electrical Engineering and Telegraphy,1,10
8,824,Electrical Engineering and Telegraphy,1,13
8,824,Electrical Engineering and Telegraphy,1,9
8,824,Etiquette and Social Graces,1,12
8,824,Etiquette and Social Graces,1,14
8,824,Etiquette and Social Graces,1,15
8,824,Etiquette and Social Graces,1,11.5
8,824,Fashion Design and Textile Innovation,1,9.5
8,824,Fashion Design and Textile Innovation,1,15.5
8,824,Fashion Design and Textile Innovation,1,8
8,824,Fashion Design and Textile Innovation,1,14.5
8,824,Fashion Design and Textile Innovation,1,15
8,824,Fashion Design and Textile Innovation,1,14
8,824,Fashion Design and Textile Innovation,1,12
8,824,Fashion Design and Textile Innovation,1,16.5
8,824,Fashion Design and Textile Innovation,1,15.5
8,824,Fashion Design and Textile Innovation,1,12
8,824,Historical Archaeology and Antiquarian Studies,1,12.5
8,824,Historical Archaeology and Antiquarian Studies,1,12
8,824,Historical Archaeology and Antiquarian Studies,1,10.75
8,824,Steam Engine Mechanics and Engineering,2,7
8,824,Steam Engine Mechanics and Engineering,2,5.5
8,824,Steam Engine Mechanics and Engineering,2,7.25
8,824,Victorian Literature and Social Commentary,1,5
8,824,Victorian Literature and Social Commentary,1,7.6
8,824,Victorian Literature and Social Commentary,1,6.9
8,824,Victorian Literature and Social Commentary,1,4.7
8,824,Victorian Literature and Social Commentary,1,8.4
8,824,Victorian Literature and Social Commentary,1,6.2
8,824,Victorian Literature and Social Commentary,1,1.9
8,824,Victorian Literature and Social Commentary,1,9.5
9,39,Airship Piloting and Navigation,1,7.5
9,39,Airship Piloting and Navigation,1,1.5
9,39,Airship Piloting and Navigation,1,9
9,39,Airship Piloting and Navigation,1,12.5
9,39,Airship Piloting and Navigation,1,9
9,39,Alchemy and Chemical Engineering,2,13
9,39,Alchemy and Chemical Engineering,2,13
9,39,Alchemy and Chemical Engineering,2,13
9,39,Alchemy and Chemical Engineering,2,11
9,39,Clockwork Automata and Robotics,1,13.5
9,39,Clockwork Automata and Robotics,1,13
9,39,Clockwork Automata and Robotics,1,12
9,39,Clockwork Automata and Robotics,1,18.5
9,39,Clockwork Automata and Robotics,1,14
9,39,Cryptography and Codebreaking,1,9.5
9,39,Cryptography and Codebreaking,1,8
9,39,Cryptography and Codebreaking,1,8
9,39,Electrical Engineering and Telegraphy,1,12
9,39,Electrical Engineering and Telegraphy,1,17
9,39,Electrical Engineering and Telegraphy,1,9
9,39,Etiquette and Social Graces,1,14.5
9,39,Etiquette and Social Graces,1,16.5
9,39,Etiquette and Social Graces,1,16
9,39,Etiquette and Social Graces,1,10.5
9,39,Etiquette and Social Graces,1,12.5
9,39,Fashion Design and Textile Innovation,1,14.5
9,39,Fashion Design and Textile Innovation,1,8.5
9,39,Fashion Design and Textile Innovation,1,18.5
9,39,Fashion Design and Textile Innovation,1,14
9,39,Fashion Design and Textile Innovation,1,17.5
9,39,Fashion Design and Textile Innovation,1,13.5
9,39,Fashion Design and Textile Innovation,1,11
9,39,Fashion Design and Textile Innovation,1,7
9,39,Fashion Design and Textile Innovation,1,13
9,39,Fashion Design and Textile Innovation,1,10
9,39,Historical Archaeology and Antiquarian Studies,1,11.25
9,39,Historical Archaeology and Antiquarian Studies,1,12.5
9,39,Historical Archaeology and Antiquarian Studies,1,13.25
9,39,Steam Engine Mechanics and Engineering,2,8.25
9,39,Steam Engine Mechanics and Engineering,2,6.25
9,39,Steam Engine Mechanics and Engineering,2,3.75
9,39,Victorian Literature and Social Commentary,1,7.9
9,39,Victorian Literature and Social Commentary,1,7
9,39,Victorian Literature and Social Commentary,1,6.1
9,39,Victorian Literature and Social Commentary,1,7.1
9,39,Victorian Literature and Social Commentary,1,7
9,39,Victorian Literature and Social Commentary,1,5.7
9,39,Victorian Literature and Social Commentary,1,6.9
9,39,Victorian Literature and Social Commentary,1,1.6
9,61,Airship Piloting and Navigation,1,6.5
9,61,Airship Piloting and Navigation,1,9.5
9,61,Airship Piloting and Navigation,1,6
9,61,Airship Piloting and Navigation,1,6.5
9,61,Airship Piloting and Navigation,1,10
9,61,Alchemy and Chemical Engineering,2,12.5
9,61,Alchemy and Chemical Engineering,2,14
9,61,Alchemy and Chemical Engineering,2,14.5
9,61,Alchemy and Chemical Engineering,2,13.5
9,61,Alchemy and Chemical Engineering,2,13
9,61,Clockwork Automata and Robotics,1,15.5
9,61,Clockwork Automata and Robotics,1,11.5
9,61,Clockwork Automata and Robotics,1,13.5
9,61,Clockwork Automata and Robotics,1,14
9,61,Clockwork Automata and Robotics,1,9.5
9,61,Cryptography and Codebreaking,1,8.5
9,61,Cryptography and Codebreaking,1,7.5
9,61,Electrical Engineering and Telegraphy,1,6
9,61,Electrical Engineering and Telegraphy,1,13
9,61,Etiquette and Social Graces,1,11.5
9,61,Etiquette and Social Graces,1,12
9,61,Etiquette and Social Graces,1,13.5
9,61,Etiquette and Social Graces,1,12.5
9,61,Etiquette and Social Graces,1,12.5
9,61,Fashion Design and Textile Innovation,1,11.5
9,61,Fashion Design and Textile Innovation,1,8.5
9,61,Fashion Design and Textile Innovation,1,10.5
9,61,Fashion Design and Textile Innovation,1,12.5
9,61,Fashion Design and Textile Innovation,1,8
9,61,Fashion Design and Textile Innovation,1,17.5
9,61,Fashion Design and Textile Innovation,1,13.5
9,61,Fashion Design and Textile Innovation,1,13
9,61,Fashion Design and Textile Innovation,1,12.5
9,61,Historical Archaeology and Antiquarian Studies,1,11.25
9,61,Historical Archaeology and Antiquarian Studies,1,11
9,61,Historical Archaeology and Antiquarian Studies,1,11.25
9,61,Steam Engine Mechanics and Engineering,2,6.25
9,61,Steam Engine Mechanics and Engineering,2,7.5
9,61,Steam Engine Mechanics and Engineering,2,6.75
9,61,Victorian Literature and Social Commentary,1,5.3
9,61,Victorian Literature and Social Commentary,1,4.2
9,61,Victorian Literature and Social Commentary,1,5.9
9,61,Victorian Literature and Social Commentary,1,7.3
9,61,Victorian Literature and Social Commentary,1,7.2
9,61,Victorian Literature and Social Commentary,1,4.9
9,61,Victorian Literature and Social Commentary,1,8.2
9,61,Victorian Literature and Social Commentary,1,5.8
9,73,Airship Piloting and Navigation,1,5
9,73,Airship Piloting and Navigation,1,10
9,73,Airship Piloting and Navigation,1,6
9,73,Airship Piloting and Navigation,1,7.5
9,73,Airship Piloting and Navigation,1,9.5
9,73,Alchemy and Chemical Engineering,2,12.5
9,73,Alchemy and Chemical Engineering,2,10.5
9,73,Alchemy and Chemical Engineering,2,12
9,73,Alchemy and Chemical Engineering,2,14
9,73,Alchemy and Chemical Engineering,2,12.5
9,73,Clockwork Automata and Robotics,1,13.5
9,73,Clockwork Automata and Robotics,1,13
9,73,Clockwork Automata and Robotics,1,9
9,73,Clockwork Automata and Robotics,1,13.5
9,73,Cryptography and Codebreaking,1,10
9,73,Cryptography and Codebreaking,1,9.5
9,73,Cryptography and Codebreaking,1,9.5
9,73,Electrical Engineering and Telegraphy,1,11
9,73,Electrical Engineering and Telegraphy,1,14
9,73,Electrical Engineering and Telegraphy,1,13
9,73,Etiquette and Social Graces,1,15.5
9,73,Etiquette and Social Graces,1,10.5
9,73,Etiquette and Social Graces,1,14.5
9,73,Etiquette and Social Graces,1,12
9,73,Etiquette and Social Graces,1,12.5
9,73,Fashion Design and Textile Innovation,1,13.5
9,73,Fashion Design and Textile Innovation,1,11
9,73,Fashion Design and Textile Innovation,1,20
9,73,Fashion Design and Textile Innovation,1,13
9,73,Fashion Design and Textile Innovation,1,10
9,73,Fashion Design and Textile Innovation,1,13.5
9,73,Fashion Design and Textile Innovation,1,7.5
9,73,Fashion Design and Textile Innovation,1,15.5
9,73,Fashion Design and Textile Innovation,1,11.5
9,73,Fashion Design and Textile Innovation,1,15.5
9,73,Historical Archaeology and Antiquarian Studies,1,9.5
9,73,Historical Archaeology and Antiquarian Studies,1,10.75
9,73,Historical Archaeology and Antiquarian Studies,1,9.25
9,73,Steam Engine Mechanics and Engineering,2,5.25
9,73,Steam Engine Mechanics and Engineering,2,6.75
9,73,Steam Engine Mechanics and Engineering,2,8.75
9,73,Victorian Literature and Social Commentary,1,6.6
9,73,Victorian Literature and Social Commentary,1,3.8
9,73,Victorian Literature and Social Commentary,1,7.8
9,73,Victorian Literature and Social Commentary,1,6.6
9,73,Victorian Literature and Social Commentary,1,4.4
9,73,Victorian Literature and Social Commentary,1,7.9
9,73,Victorian Literature and Social Commentary,1,5.6
9,103,Airship Piloting and Navigation,1,13
9,103,Airship Piloting and Navigation,1,5.5
9,103,Airship Piloting and Navigation,1,6
9,103,Airship Piloting and Navigation,1,3
9,103,Airship Piloting and Navigation,1,5.5
9,103,Alchemy and Chemical Engineering,2,12.5
9,103,Alchemy and Chemical Engineering,2,11.5
9,103,Alchemy and Chemical Engineering,2,12.5
9,103,Alchemy and Chemical Engineering,2,13.5
9,103,Alchemy and Chemical Engineering,2,11.5
9,103,Clockwork Automata and Robotics,1,14.5
9,103,Clockwork Automata and Robotics,1,13
9,103,Clockwork Automata and Robotics,1,13
9,103,Clockwork Automata and Robotics,1,11.5
9,103,Cryptography and Codebreaking,1,7
9,103,Cryptography and Codebreaking,1,8
9,103,Cryptography and Codebreaking,1,8.5
9,103,Electrical Engineering and Telegraphy,1,8
9,103,Electrical Engineering and Telegraphy,1,18
9,103,Electrical Engineering and Telegraphy,1,10
9,103,Etiquette and Social Graces,1,13.5
9,103,Etiquette and Social Graces,1,13
9,103,Etiquette and Social Graces,1,10.5
9,103,Etiquette and Social Graces,1,14
9,103,Etiquette and Social Graces,1,9.5
9,103,Fashion Design and Textile Innovation,1,9
9,103,Fashion Design and Textile Innovation,1,18.5
9,103,Fashion Design and Textile Innovation,1,11.5
9,103,Fashion Design and Textile Innovation,1,17.5
9,103,Fashion Design and Textile Innovation,1,10
9,103,Fashion Design and Textile Innovation,1,5.5
9,103,Fashion Design and Textile Innovation,1,10.5
9,103,Fashion Design and Textile Innovation,1,11.5
9,103,Fashion Design and Textile Innovation,1,8
9,103,Fashion Design and Textile Innovation,1,17.5
9,103,Historical Archaeology and Antiquarian Studies,1,11.25
9,103,Historical Archaeology and Antiquarian Studies,1,10.25
9,103,Historical Archaeology and Antiquarian Studies,1,10
9,103,Steam Engine Mechanics and Engineering,2,3.75
9,103,Steam Engine Mechanics and Engineering,2,2.5
9,103,Steam Engine Mechanics and Engineering,2,7.25
9,103,Victorian Literature and Social Commentary,1,5.1
9,103,Victorian Literature and Social Commentary,1,3.9
9,103,Victorian Literature and Social Commentary,1,5.7
9,103,Victorian Literature and Social Commentary,1,6.6
9,103,Victorian Literature and Social Commentary,1,7.8
9,103,Victorian Literature and Social Commentary,1,6.6
9,103,Victorian Literature and Social Commentary,1,3.1
9,108,Airship Piloting and Navigation,1,9
9,108,Airship Piloting and Navigation,1,8.5
9,108,Airship Piloting and Navigation,1,8.5
9,108,Airship Piloting and Navigation,1,9
9,108,Airship Piloting and Navigation,1,11.5
9,108,Alchemy and Chemical Engineering,2,13
9,108,Alchemy and Chemical Engineering,2,12
9,108,Alchemy and Chemical Engineering,2,13.5
9,108,Alchemy and Chemical Engineering,2,12.5
9,108,Clockwork Automata and Robotics,1,10
9,108,Clockwork Automata and Robotics,1,12
9,108,Clockwork Automata and Robotics,1,9
9,108,Clockwork Automata and Robotics,1,12.5
9,108,Cryptography and Codebreaking,1,9.5
9,108,Cryptography and Codebreaking,1,8
9,108,Electrical Engineering and Telegraphy,1,11
9,108,Electrical Engineering and Telegraphy,1,2
9,108,Electrical Engineering and Telegraphy,1,10
9,108,Etiquette and Social Graces,1,13.5
9,108,Etiquette and Social Graces,1,12
9,108,Etiquette and Social Graces,1,12
9,108,Etiquette and Social Graces,1,14.5
9,108,Etiquette and Social Graces,1,12.5
9,108,Fashion Design and Textile Innovation,1,13.5
9,108,Fashion Design and Textile Innovation,1,4
9,108,Fashion Design and Textile Innovation,1,6
9,108,Fashion Design and Textile Innovation,1,13
9,108,Fashion Design and Textile Innovation,1,11.5
9,108,Fashion Design and Textile Innovation,1,12
9,108,Fashion Design and Textile Innovation,1,11
9,108,Fashion Design and Textile Innovation,1,7
9,108,Fashion Design and Textile Innovation,1,10.5
9,108,Historical Archaeology and Antiquarian Studies,1,11.5
9,108,Historical Archaeology and Antiquarian Studies,1,11.75
9,108,Historical Archaeology and Antiquarian Studies,1,10.5
9,108,Steam Engine Mechanics and Engineering,2,5.5
9,108,Steam Engine Mechanics and Engineering,2,6.75
9,108,Steam Engine Mechanics and Engineering,2,9.25
9,108,Victorian Literature and Social Commentary,1,8.4
9,108,Victorian Literature and Social Commentary,1,4.4
9,108,Victorian Literature and Social Commentary,1,7.4
9,108,Victorian Literature and Social Commentary,1,9.7
9,108,Victorian Literature and Social Commentary,1,5.4
9,108,Victorian Literature and Social Commentary,1,9.6
9,108,Victorian Literature and Social Commentary,1,3.2
9,108,Victorian Literature and Social Commentary,1,6.9
9,116,Airship Piloting and Navigation,1,3.5
9,116,Airship Piloting and Navigation,1,10.5
9,116,Airship Piloting and Navigation,1,5
9,116,Airship Piloting and Navigation,1,6.5
9,116,Airship Piloting and Navigation,1,6
9,116,Alchemy and Chemical Engineering,2,13
9,116,Alchemy and Chemical Engineering,2,13
9,116,Alchemy and Chemical Engineering,2,13
9,116,Alchemy and Chemical Engineering,2,13
9,116,Alchemy and Chemical Engineering,2,12.5
9,116,Clockwork Automata and Robotics,1,12
9,116,Clockwork Automata and Robotics,1,16
9,116,Clockwork Automata and Robotics,1,7
9,116,Clockwork Automata and Robotics,1,17.5
9,116,Clockwork Automata and Robotics,1,15.5
9,116,Cryptography and Codebreaking,1,8.5
9,116,Cryptography and Codebreaking,1,9.5
9,116,Cryptography and Codebreaking,1,11
9,116,Electrical Engineering and Telegraphy,1,8
9,116,Electrical Engineering and Telegraphy,1,15
9,116,Electrical Engineering and Telegraphy,1,7
9,116,Etiquette and Social Graces,1,11.5
9,116,Etiquette and Social Graces,1,14.5
9,116,Etiquette and Social Graces,1,15
9,116,Etiquette and Social Graces,1,12.5
9,116,Etiquette and Social Graces,1,10
9,116,Fashion Design and Textile Innovation,1,8.5
9,116,Fashion Design and Textile Innovation,1,10
9,116,Fashion Design and Textile Innovation,1,7
9,116,Fashion Design and Textile Innovation,1,12.5
9,116,Fashion Design and Textile Innovation,1,11.5
9,116,Fashion Design and Textile Innovation,1,11.5
9,116,Fashion Design and Textile Innovation,1,7.5
9,116,Fashion Design and Textile Innovation,1,10.5
9,116,Fashion Design and Textile Innovation,1,10.5
9,116,Historical Archaeology and Antiquarian Studies,1,12.5
9,116,Historical Archaeology and Antiquarian Studies,1,15.25
9,116,Historical Archaeology and Antiquarian Studies,1,14.25
9,116,Steam Engine Mechanics and Engineering,2,9.25
9,116,Steam Engine Mechanics and Engineering,2,4.75
9,116,Steam Engine Mechanics and Engineering,2,6
9,116,Victorian Literature and Social Commentary,1,6.5
9,116,Victorian Literature and Social Commentary,1,8.4
9,116,Victorian Literature and Social Commentary,1,5.8
9,116,Victorian Literature and Social Commentary,1,6.5
9,116,Victorian Literature and Social Commentary,1,6.9
9,116,Victorian Literature and Social Commentary,1,6.1
9,116,Victorian Literature and Social Commentary,1,6.7
9,116,Victorian Literature and Social Commentary,1,6.1
9,138,Airship Piloting and Navigation,1,14
9,138,Airship Piloting and Navigation,1,7.5
9,138,Airship Piloting and Navigation,1,5
9,138,Airship Piloting and Navigation,1,8.5
9,138,Airship Piloting and Navigation,1,9.5
9,138,Alchemy and Chemical Engineering,2,12
